"Name","Label"
"Demiurgus Epigrammaticus v1. Jh.","Greek"
"Democedes Crotoniensis v6. Jh.","Greek"
"Demochares, approximately 360 B.C.-275 B.C.","Greek"
"Demòcares","Greek"
"Démocharès","Greek"
"Democles Historicus 5. Jh. v. Chr","Greek"
"Demokles von Phygela","Greek"
"Democles Historicus v5. Jh.","Greek"
"Democritus Abderita v460-v370","Greek"
"Democritus approximately 460 B.C.-approximately 370 B.C","Greek"
"Demokryt (ok. 460-ok. 370 p.n.e.)","Greek"
"Demokritos (około 460-około 370 p.n.e.).","Greek"
"Demòcrit, aproximadament 460 aC-aproximadament 360 aC","Greek"
"Démocrite 0460?-0370? av. J.-C.","Greek"
"Demokritos, ca 460-ca 370 f.Kr.","Greek"
"Dēmokrits, ap 460-370 p.m.ē.","Greek"
"Démocrite","Greek"
"Democritus ок.460 до н.э.-ок.370 до н.э.","Greek"
"Démokritos, asi 460 př. Kr.-asi 370 př. Kr.","Greek"
"Democrito di Abdera, c. 460-c. 370 a.C.","Greek"
"Löwenstein, Alfred","Greek"
"Democritus Epigrammaticus ca. 3. Jh.","Greek"
"Democritus Epigrammaticus ca. 3. Jh. n. Chr","Greek"
"Δημόκριτος","Greek"
"Demognetus Historicus ca. 2. Jh.","Greek"
"Demognetos griechischer Historiker","Greek"
"Demon Atheniensis 4./3. Jh. v. Chr","Greek"
"Demonax Tragicus 5. Jh. n. Chr","Greek"
"Demonax Tragicus 5. Jh.","Greek"
"Demophilus Comicus v3. Jh.","Greek"
"Demòfil","Greek"
"Demosthenes Bithynius ca. 2./1.Jh.v.Chr.","Greek"
"Demòstenes historiador grec","Greek"
"Demosthenes Epigrammaticus","Greek"
"Démosthène, 0384-0322 av. J.-C.","Greek"
"Demosthenes (384-322 p.n.e.).","Greek"
"Δημοσθένης","Greek"
"Demóstenes","Greek"
"Démosthenés 384 př. Kr.-322 př. Kr","Greek"
"Demostenes (384-322 p.n.e.)","Greek"
"Demosthenes B.C.","Greek"
"Démosthène","Greek"
"ديموستين","Greek"
"Demòcrit d'Efes","Greek"
"Democritus Ephesius v3. Jh.","Greek"
"Demònic","Greek"
"Demonicus Comicus 5./4. Jh. v. Chr","Greek"
"Demonicus Comicus ca. v5./4. Jh.","Greek"
"Dexippus, Publius Herennius, 0210?-0269?","Greek"
"ديكسيبوس مؤرخ من روما القديمه","Greek"
"Dexippe‏ 0210?-0278?","Greek"
"Dexippus, Publius Herennius ca. 3. Jh.","Greek"
"Dexippus, Publius Herennius, sec. III","Greek"
"Herennios Deksippos","Greek"
"ديكسيبوس","Greek"
"דקסיפוס","Greek"
"Dexippus, Publius Herennius, u.210-u.273.","Greek"
"Dexícrates","Greek"
"Dexicrates Comicus 4./2. Jh. v. Chr","Greek"
"Dexicrates Comicus v4./2. Jh.","Greek"
"Dexicrates 4./2. Jh. v. Chr Comicus","Greek"
"Diadoque de Photicé 0400?-0486?","Greek"
"Diádochos Fōtikī́s, 0400?-0486?, saint","Greek"
"Diadochus de Photice, 400-486","Greek"
"Diadochus, évêque de Photicé","Greek"
"Marcus Diadochus (okolo 400-około 485).","Greek"
"Διάδοχος Φωτικής Βυζαντινός άγιος, θεολόγος, συγγραφέας, ασκητής και επίσκοπος","Greek"
"Diadochus, s., vesc. di Fotice, sec. V.","Greek"
"Diadoch z Fotyki (święty ","Greek"
"ok. 400-ok. 486)","Greek"
"Diadochus, foticenski biskup","Greek"
"Diadochus biskop av Photice","Greek"
"Diadochus, Santo, fl. 450","Greek"
"Diadochus Bishop of Photice 5th cent","Greek"
"Diadochus de Photice apie 400-apie 486","Greek"
"Διαδοχου επισκου Φωτικης","Greek"
"Diagoras Cyprius v3. Jh.","Greek"
"Diagoras de Melos, 0450?-0400? av. J.-C.","Greek"
"Diagoras, Melius","Greek"
"Διαγόρας ὁ Μήλιος","Greek"
"Diagoras Melius ca. v5. Jh.","Greek"
"Diagoras, de Mélos","Greek"
"Diagoras, di Melo, sec. V a.C","Greek"
"Dicaearchus, approximately 375 B.C.-","Greek"
"Diceògenes poeta grec","Greek"
"Dicaeogenes 5./4. Jh. v. Chr Tragicus","Greek"
"Dictys de Crète","Greek"
"Dictys Cretensis ca. 2./3. Jh.","Greek"
"Dictys Cretensis, sec. II-III","Greek"
"Díctis, de Creta.","Greek"
"Diktys","Greek"
"Cretense, Díctis","Greek"
"La doctrine des douze apôtres","Greek"
"Didachī tōn dōdeka apostolōn","Greek"
"Didachī Kyrios tois ethnesin","Greek"
"Didache XII apostolorum","Greek"
"La Didakhé","Greek"
"Didaqué","Greek"
"Doctrina duodecim Apostolorum","Greek"
"Didymus Alexandrinus Geoponicus","Greek"
"Didymos von Alexandreia","Greek"
"Didymus Alexandrinus v1. Jh. / 1.Jh.","Greek"
"ديديموس تشالسينتيروس معجمى من مصر","Greek"
"Didymus Chalcenterus (około 63-10? p.n.e.).","Greek"
"Didymus Chalcenterus, ca  63 a.C.","Greek"
"Didymos Chalkenteros, 63 f. Kr. - 10 e. Kr.","Greek"
"Didymus, Claudius ca. 1.Jh.","Greek"
"Claudi Dídim","Greek"
"Didymus Caecus 313-398","Greek"
"Didymus, Caecus","Greek"
"Didymus c. 310-c. 395 Alexandrinus","Greek"
"Didymus, Alexandrinus, ca. 310-ca. 395","Greek"
"Didyme l'Aveugle 0311?-0398?","Greek"
"Didymus z Aleksandrii (około 312-398).","Greek"
"Didymus Caecus, c. 313-c. 398","Greek"
"ديديموس الضرير لاهوتي مسيحي في القرن 4","Greek"
"Didymos den blinde, ca 313-ca 398","Greek"
"Dydym Ślepy (ok. 312-398)","Greek"
"Dídimo, el Ciego","Greek"
"Didymus Alexandrinus","Greek"
"Didymos, Alexandrijský, asi 313-asi 398","Greek"
"Dieuches Medicus v3. Jh.","Greek"
"Dinarchus Orator v360-v292","Greek"
"Dinarchus (około 390-około 290 p.n.e.).","Greek"
"Dinarcu de Delos","Greek"
"Dinarchus Delius v4. Jh.","Greek"
"ديو كريسوستوم مؤرخ من روما القديمه","Greek"
"Dione, Crisostomo","Greek"
"Dio Chrysostomus 40-120","Greek"
"Dio Cocceianus, Chrysostomus","Greek"
"Dio Chrysostomus, 1e eeuw","Greek"
"Dio Chrysostomus, c. 40-115/120","Greek"
"Dio Chrysostomus (około 40-po 112).","Greek"
"Dion Chrysostomos, ca 40-ca 120","Greek"
"Dión de Prusa","Greek"
"Dió Crisòstom, 40-120","Greek"
"Dion Chrysostom (ok. 40-120)","Greek"
"Dion Chrysostomos, asi 40-112","Greek"
"Dion, Chrysostome","Greek"
"Diōn, Chrysostomos","Greek"
"Δίων Χρυσόστομος apie 40-120","Greek"
"Dio Cocceianus, Chrysostomus, fl. 30-117","Greek"
"Diocles (Poet of Old and Middle Comedy), active 5th century B.C.-4th century B.C.","Greek"
"Díocles de Fliünt comediògraf de l'antiga Grècia","Greek"
"Diocles Comicus 5. Jh. v. Chr","Greek"
"Diokles griechischer Komödiendichter","Greek"
"Diocles Comicus v5. Jh.","Greek"
"Diocles Carystius, Julius","Greek"
"Ἰούλιος Διοκλῆς","Greek"
"Diocles Rhetor 1. Jh. n. Chr","Greek"
"Diocles Rhetor 1. Jh.","Greek"
"Diocles Grammaticus","Greek"
"Tirannió de Fenícia","Greek"
"Diocles (Grammarian)","Greek"
"Diocles, 1e eeuw v. Chr.","Greek"
"Diocles de Rodes","Greek"
"Diocles Rhodius","Greek"
"Diocles, Carystius","Greek"
"Diodor d'Aspendos","Greek"
"Diodorus Aspendius v4. Jh.","Greek"
"Diodor","Greek"
"Diodorus Medicus v1. Jh.","Greek"
"Diodore de Tarse, 03..-....","Greek"
"Διόδωρος ὁ Ταρσεύς","Greek"
"Diodor z Tarsu I (biskup Tarsu ","Greek"
"-390).","Greek"
"Diodore de Tarse 03..-0392?","Greek"
"Diodorus Tarsensis biskop av Tarsus","Greek"
"Diodoros, biskop av Tarsos, d. ca 392","Greek"
"Diodoro de Tarso","Greek"
"ܕܝܘܕܘܪܘܣ ܕܛܪܣܘܣ fl. late 4th cent.","Greek"
"Diodore, of Tarsus, Bishop of Tarsus, d. ca. 392","Greek"
"Diodorus Tarsensis епископ -ок.394","Greek"
"Diodorus Tarsensis (3..-39.)","Greek"
"Diodorus, Tarsensis","Greek"
"Diodore, évêque de Tarse, -environ 392","Greek"
"Diodore, -ca. 392","Greek"
"Diodorus Epigrammaticus v1. Jh. / 1. Jh.","Greek"
"Diodorus Rhetor","Greek"
"Diodorus Rhetor Person der Antike","Greek"
"Diodoros","Greek"
"Diodorus Sardianus fl.1. Jh. v. Chr","Greek"
"Diodorus Sardianus ca. v1. Jh.","Greek"
"Διόδωρος Σαρδιανός","Greek"
"Diodorus, Sardianus","Greek"
"Diodorus Sinopensis 3. Jh. v. Chr","Greek"
"Diodor de Sinope","Greek"
"Diodorus Sinopensis v3. Jh.","Greek"
"Diodorus Zonas fl.um 100 v. Chr","Greek"
"Diodorus Zonas ca. v100","Greek"
"Διόδωρος Ζωνᾶς","Greek"
"Diodorus Zonas, Sardianus","Greek"
"Diodorus.","Greek"
"Diodore de Sicile 0090?-0020? av. J.-C.","Greek"
"Diodorus, Siculus, 1e eeuw v. Chr.","Greek"
"Diodor Sycylijski (ok. 80-ok. 20 p.n.e.)","Greek"
"Diodorus Siculus, ca 90-ca 30 f.Kr.","Greek"
"Διόδωρος Σικελιώτης","Greek"
"דיודורוס, סיקולוס","Greek"
"Diodorus Siculus, fl. 60-30 a.C.","Greek"
"Diodoro, de Sicilia.","Greek"
"Diodore, de Sicile","Greek"
"Diodoros Sitsiiliast, umbes 80-umbes 29 e.Kr.","Greek"
"Diogenes Apolloniates ca. v5. Jh.","Greek"
"Diogenes, of Apollonia, active 5th century B.C.","Greek"
"Diógenes de Apolonia","Greek"
"Diogène d'Apollonie 0460?-0390? av. J.-C.","Greek"
"Diogenes, Apolloniensis","Greek"
"Diogenes, -approximately 323 B.C.","Greek"
"Διογένης ὁ Σινωπεύς","Greek"
"Diogène, -environ 323 av. J.-C","Greek"
"Diogenes Sinopensis ( -około 323 p.n.e.).","Greek"
"Diogenes, Sinopensis, ca. 400-ca. 324 v. Chr.","Greek"
"ديوجينس السينوپى","Greek"
"Diogenes, ap 404-ap 323 p.m.ē.","Greek"
"Diogenes, Sinopensis","Greek"
"Diogenés ze Sinopy, asi 404 př. Kr.-323 př. Kr.","Greek"
"Diogenes från Sinope","Greek"
"Diogenes d. ca. 323 B.C","Greek"
"Diogenes Cynicus","Greek"
"Diogenes, m. ca. 323 A.C.","Greek"
"Diogenes (Ancient Greek philosopher, died ca. 323 BCE)","Greek"
"Diogenes Sinopensis, pseud.","Greek"
"Diogenes, the Cynic","Greek"
"Diogenes, Laertius","Greek"
"Diogène Laërce, 02..-02..","Greek"
"Diògenes Laerci","Greek"
"Diogenes Laertius ca. 3. Jh.","Greek"
"Diogenes, Laertius, 3e eeuw","Greek"
"Diogenes Laertius, sec. III?","Greek"
"Diogenes Laertios, 200-talet","Greek"
"ديوجين لايرتيوس","Greek"
"Διογένης ὁ Λαέρτιος","Greek"
"Diógenes Laércio","Greek"
"דיוגנס לארטיוס","Greek"
"Диоген Лаэртский","Greek"
"Diogène Laërce","Greek"
"Diogenés Laertios, činný 2. století-3. století","Greek"
"Diogenes Laertius 1-ая пол. 3 в.","Greek"
"Diogenes Laertios, 3. sajand.","Greek"
"Diogène d'Oenoanda, 19..-....","Greek"
"Diògenes, d'Enoanda","Greek"
"Diogenes Oenoandensis (około 100-około 200).","Greek"
"Diogenes Oenoandensis","Greek"
"Diogenes från Oinoanda","Greek"
"Diogenianos","Greek"
"Diogenianus Epicureus 2. Jh.","Greek"
"Diogenianus Heracleensis.","Greek"
"Diogenianus, 01..-01..","Greek"
"Diogenianus, of Heraclea, active 2nd century","Greek"
"Diogenià d'Heraclea","Greek"
"Diogenianus Heracleensis, sec. II","Greek"
"Diogenianus Heracleensis ca. 2. Jh.","Greek"
"Diogenià de Cízic","Greek"
"Diogenes Cyzicenus 4./5. Jh.","Greek"
"Diogènes","Greek"
"Diogenes Atheniensis 5. Jh. v. Chr","Greek"
"Diogenes Atheniensis v5. Jh.","Greek"
"Diogenes, Atheniensis","Greek"
"Diomedes Medicus ca. 2. Jh.","Greek"
"Diomedes.","Greek"
"Diomède, 03..-03.., grammairien","Greek"
"Diomède 03..-03..","Greek"
"Diomedes ca. 4. Jh Grammaticus","Greek"
"Diomedes (Grammarian), active 4th century","Greek"
"Diomedes, Grammaticus, 4e eeuw","Greek"
"Διομήδης","Greek"
"Diomedes, fl. 4ème siècle","Greek"
"Diomedes, 300-talet","Greek"
"Diomedes Grammaticus","Greek"
"Diomedes, činný 4. století","Greek"
"Dionisi d'Argos historiador de l'antiga Grècia","Greek"
"Dionysius Argivus v4./3. Jh.","Greek"
"Dionysius (Epic poet)","Greek"
"Dionysius (Poète épique)","Greek"
"Dionysius Andrius ca. 2. Jh.","Greek"
"Dionysius Andrius ca. 2. Jh. n. Chr","Greek"
"Διονύσιος Ἄνδριος","Greek"
"Dionysius, Andrius","Greek"
"Dionysius Antiochenus ca. 5./6. Jh.","Greek"
"Dionís d'Antioquia","Greek"
"Dionysius Cyzicenus 3./2. Jh. v. Chr","Greek"
"Dionysius Cyzicenus v3./2. Jh.","Greek"
"Dionysius Epigrammaticus","Greek"
"Dionysius Epigrammaticus Person der Antike","Greek"
"Διονύσιος","Greek"
"Dionysius Samius","Greek"
"Dionysius Samius 3./2. Jh. v. Chr","Greek"
"Dionysios von Samos antiker griechischer Historiker","Greek"
"Dionysius Medicus ca. 2. Jh.","Greek"
"Dionysius Scymnaeus Person der Antike;TGF 1,320","Greek"
"Dionysius Scytobrachion ca. v2./1. Jh.","Greek"
"Διονύσιος Σκυτοβραχίων","Greek"
"Dionysius Sophista 1./2. Jh.","Greek"
"Διονύσιος σοφιστής","Greek"
"Dionysius of Sinope 4th cent. B.C","Greek"
"Dionysius, of Sinope, active 4th century B.C.","Greek"
"Dionysius, Aelius","Greek"
"Eli Dionisi gramàtic de l'antiga Grècia","Greek"
"Dionysius Halicarnassensis, Ælius, 100-talet","Greek"
"Dionysius, Aelius 2. Jh.","Greek"
"Dionysius, Aelius, sec. II","Greek"
"Dionysius, Aelius, active 2nd century","Greek"
"Denys le Périégète, 00..-01..","Greek"
"Denys le Périégète","Greek"
"Dionysius Melodus","Greek"
"Dionysius Periegeta ca. 2. Jh.","Greek"
"Dionysios Periegeten, 100-talet","Greek"
"Dionísio Periegeta.","Greek"
"Dionysius Periegetes, činný 2. století","Greek"
"Dionysius Thrax ок.170 до н.э.-ок.90 до н.э.","Greek"
"Διονύσιος ὁ Θρᾷξ","Greek"
"Dionysius Thrax v170-v90","Greek"
"Dionysius Thrax, 170-90 a.C.","Greek"
"Dionís, de Tràcia","Greek"
"Dionysius Thrax (około 170-około 90 p.n.e.).","Greek"
"Dionisio, el Tracio","Greek"
"Dionizjusz Trak (170-90 p.n.e.)","Greek"
"ܕܝܘܢܢܘܣܝܘܣ ܬܪܐܩܝܐ d. ca. 90 BCE","Greek"
"Dionysius, Byzantius","Greek"
"Denis de Byzance","Greek"
"Denis de Byzance, 01..-01.., géographe","Greek"
"Dionisi de Bizanci geògraf de l'antiga Grècia","Greek"
"Dionysius Byzantius, sec. II","Greek"
"Dionysius Byzantius ca. 2./3. Jh.","Greek"
"Denys d'Halicarnasse, 006.-0007?","Greek"
"Dionysius, Halicarnassensis","Greek"
"Dionysius, Halicarnassensis, 1e eeuw v. Chr.","Greek"
"Denys, d'Halicarnasse","Greek"
"Dionysius Halicarnassensis ca. v1.Jh.","Greek"
"Dionysius Halicarnassensis (60-5 p.n.e.).","Greek"
"Διονύσιος Ἁλεξάνδρου Ἁλικαρνᾱσσεύς","Greek"
"Dionysios från Halikarnassos, f. ca 60 f.Kr.","Greek"
"Dionysius Halicarnassensis (ok. 60-po 5 p.n.e.)","Greek"
"Dionīsijs, no Halikarnasas","Greek"
"Dionisio, de Halicarnasso.","Greek"
"Dionysios Halikarnasseus, -8B. C. ?","Greek"
"Halicarnasse, Denys de","Greek"
"Dionysius, Halicarnassensis, Pseudo","Greek"
"Dionysodorus Troezenius v2. Jh.","Greek"
"Dionisodor de Trezè gramàtic de l'antiga Grècia","Greek"
"Dionís d'Heraclea","Greek"
"Dionís de Calcis","Greek"
"Dionysius Chalcidensis v4./2. Jh.","Greek"
"Dionís de Cirtus","Greek"
"Dionysius, Cyrtus","Greek"
"Diophante, 0246?-0330?","Greek"
"Diophantus ca. 3. Jh Alexandrinus","Greek"
"Diophantus Alexandrinus ca. 3. Jh.","Greek"
"Διόφαντος ὁ Ἀλεξανδρεύς","Greek"
"Diophantus, Alexandrinus, fl. 250","Greek"
"Diophantus (246?-330?).","Greek"
"Diophantus, D'Alexandrie","Greek"
"Diofanto de Alejandría","Greek"
"Diophantus Alexandrinus","Greek"
"Diofants, no Aleksandrijas, darbojies 3. gs.","Greek"
"Diophantos, of Alexandria","Greek"
"ذيوفنطس الاسكندراني","Greek"
"Diofantos, 200-talet","Greek"
"Diophantus Comicus","Greek"
"Diophantos","Greek"
"Diophantus Comicus Person der Antike","Greek"
"Diophantus Lycius ca. 1. Jh.","Greek"
"Diophilos","Greek"
"Dios","Greek"
"Dioscorides Glossator 1./2. Jh.","Greek"
"Dioscòrides","Greek"
"Dioscorides Historicus 4./3. Jh. v. Chr","Greek"
"Dioscorides Historicus, 3/200-talet f.Kr.","Greek"
"Dioscorides Historicus v4./3. Jh.","Greek"
"Dioskurides von Tarsos","Greek"
"Dioscoride, 004.-009.","Greek"
"Dioscórides.","Greek"
"Dioscoride 00..-00..","Greek"
"Dioscòrides Pedani","Greek"
"Dioscorides, Pedanius 40-90","Greek"
"Dioscorides, Pedanius","Greek"
"Dioscorides, Pedanius, 1e eeuw","Greek"
"Πεδάνιος Διοσκουρίδης","Greek"
"Dioscorides Pedanius (około 40-około 90).","Greek"
"Dioscorides, Pedanius, ca 40-ca 90","Greek"
"دياسقوريدوس بيدانيوس (العين زربي)","Greek"
"פדניוס דיוסקורידס","Greek"
"Dioskorides Pedanius, 40-90","Greek"
"Dioscorides Pedanius (ok. 40-ok. 90)","Greek"
"Dioscórides Pedanio","Greek"
"ديسقوريدس، العين زربي","Greek"
"Dioscorides, Pedanius, 1世紀","Greek"
"Dioscorides Pedianus, sec. I","Greek"
"Dioscorides, active 3rd century B.C.","Greek"
"Dioscorides 3rd cent. B.C","Greek"
"Διοσκουρίδης","Greek"
"Dioscorides, Alexandrinus","Greek"
"Dioscórides de Alejandría","Greek"
"Dioscorus Medicus ca. 2. Jh.","Greek"
"Diotimus Adramyttenus fl.3. Jh. v. Chr","Greek"
"Diotimus Adramyttenus ca. v3. Jh.","Greek"
"Διότιμος","Greek"
"Diotimus Atheniensis fl.4./3. Jh. v. Chr","Greek"
"Diotimus Atheniensis ca. v4./3. Jh.","Greek"
"Διότιμος Ἀθηναῖος","Greek"
"Diotimus Milesius fl.1. Jh. v. Chr","Greek"
"Diotimus Milesius ca. v1. Jh.","Greek"
"Διότιμος Μιλήσιος","Greek"
"Diotimus fl. ca 433 a.C.","Greek"
"Diotimos","Greek"
"Diotògenes","Greek"
"Diotogenes Philosophus v4. Jh. / 2. Jh.","Greek"
"Dioxip","Greek"
"Dioxippus Comicus 4./2. Jh. v. Chr","Greek"
"Dioxippus Comicus v4./2. Jh.","Greek"
"Dífil poeta","Greek"
"Diphilus Iambographus v5. Jh.","Greek"
"Doubles dits","Greek"
"Dius Philosophus","Greek"
"Diòfanes","Greek"
"Diophantus Historicus v3. Jh.","Greek"
"Diògenes","Greek"
"Diogenes Medicus v1. Jh. / 1. Jh.","Greek"
"Domitius Nigrinus ca. 2. Jh.","Greek"
"Donat, 0320?-0380?","Greek"
"Donat 03..-03.","Greek"
"Donatus, Aelius, 4e eeuw","Greek"
"Donatus, Aelius (3..-3..).","Greek"
"Donatus, Aelius, sec. IV","Greek"
"Donatus, Aelius ca. 4. Jh.","Greek"
"Donatus, Aelius, 300-talet e.Kr.","Greek"
"Donat, Elius","Greek"
"Donato, Élio.","Greek"
"Donatus Aelius (czynny ok. 350)","Greek"
"Aelius Donatus","Greek"
"Donato, Élio, fl. 3--","Greek"
"Donat, grammairien","Greek"
"Donatus, Aelius apie 320-380","Greek"
"Donatus Aelius, činný 4. století","Greek"
"Dorieus Poeta ca. 2. Jh.","Greek"
"Dorieus","Greek"
"Dorió","Greek"
"Dorion Scriptor Rerum Naturalium v1. Jh.","Greek"
"Dorotheus Atheniensis ca. 1. Jh.","Greek"
"Doroteu","Greek"
"Dorotheus Heliopolitanus ca. 1. Jh.","Greek"
"Dorotheus, Sidonius","Greek"
"Sídon, Dorotheus de","Greek"
"Dosiadas Cretensis","Greek"
"Δωσιάδης Κρητικός","Greek"
"Dosiadas Cydonius ca. v4./3. Jh.","Greek"
"Dosiades historiador grec","Greek"
"Dositheus Historicus","Greek"
"Dositeu","Greek"
"Dositheus, Magister, 3e-4e eeuw","Greek"
"Dositheus (3..-3..).","Greek"
"Dositheus, činný 4. století","Greek"
"Dositheus, sec. IV","Greek"
"Draco Atheniensis v2. Jh.","Greek"
"Dracó de Còrcira historiador grec","Greek"
"Dromó","Greek"
"Dromo Comicus v4. Jh.","Greek"
"Duris Eleaticus 4./3. Jh. v. Chr","Greek"
"Démade, 0380?-0319 av. J.-C.","Greek"
"Dēmadēs","Greek"
"Demades c. 380-319 a.C.","Greek"
"Δημάδης","Greek"
"Demades, ca 380-319 f.Kr","Greek"
"Demades (380-319 a.C.)","Greek"
"Démétrios de Phalère 0350?-0283? av. J.-C.","Greek"
"Δημήτριος ο Φαληρεύς","Greek"
"Demetrius, of Phaleron, approximately 350 B.C.-","Greek"
"Demetrios från Faleron, ca 350-ca 283 f.Kr.","Greek"
"Démétrios z Faléru, 350 př. Kr.-asi 283 př. Kr.","Greek"
"Demetrios Phaleronist, u.350-283 e.Kr.","Greek"
"Dēmetrijs, no Falēras, dz. ap 350 g.p.m.ē.","Greek"
"Demetriusz Falerejski","Greek"
"Demetrius, of Phaleron, 350 B.C. -","Greek"
"Demetrio de Falera, fl. 348-282 a.C.","Greek"
"Demetrios Phalereus, 350B. C. ?-","Greek"
"Dífil de Sinope","Greek"
"Diphilus Sinopensis ca. v360/350 - vor v275/70","Greek"
"Dífilo","Greek"
"Diphilus, of Sinope, active 4th century B.C.","Greek"
"Diphilus, Sinopensis 360c-270c a.C.","Greek"
"Diphilus of Sinope 4th cent. B.C","Greek"
"Diphilus, Sinopensis, 4e eeuw v. Chr.","Greek"
"Diphilus 4e E. v. Chr Sinopensis","Greek"
"Difíl","Greek"
"Dífil","Greek"
"Diphilus Siphnius v3. Jh.","Greek"
"Diphilus, Siphnius","Greek"
"Echemenes Cretensis ca. 3. Jh.","Greek"
"Equemen historiador de l'antiga Grècia","Greek"
"Echephylidas Historicus v4./3. Jh.","Greek"
"Ecphantides, active 5th century B.C.","Greek"
"Ecfàntides","Greek"
"Ecphantides Comicus 5. Jh. v. Chr","Greek"
"Ecphantides 5. Jh. v. Chr Comicus","Greek"
"Ecphantides Comicus v5. Jh.","Greek"
"Eleusis Historicus v3. Jh.","Greek"
"Elias Neoplatonicus, 05..-05..","Greek"
"Elias Philosophus ca. 6. Jh.","Greek"
"Elias Neoplatonicus.","Greek"
"Ἠλίας","Greek"
"Elias, Pseudo-","Greek"
"Empylus Rhodius v1. Jh.","Greek"
"Empylos","Greek"
"Empédocles","Greek"
"Ἐμπεδοκλῆς","Greek"
"Empedocles, ca. 490-ca. 430 v. Chr.","Greek"
"Empédocle 0490?-0430? av. J.-C.","Greek"
"Empèdocles, aproximadament 492 aC-432 aC","Greek"
"Empedocles Agrigentinus","Greek"
"Empedoklīs (około 495-435 p.n.e.).","Greek"
"Empedokles, ca 492-ca 432 f.Kr.","Greek"
"Empedoklés z Akragantu, asi 493 př. Kr.-asi 433 př. Kr.","Greek"
"Empédocles, ca. 490 a.C.","Greek"
"Empedokles","Greek"
"Empedocles of Acragas","Greek"
"Ennoeus Poeta 3./4. Jh.","Greek"
"Eparchides Oeneius v3. Jh.","Greek"
"Eparchides von Oine griechischer Historiker","Greek"
"Ephippus, of Athens, active 4th century B.C.","Greek"
"Efip d'Atenes poeta atenès de la comèdia mitjana","Greek"
"Ephippus Comicus um 370 v. Chr","Greek"
"Ephippus Comicus","Greek"
"Ephippus um 370 v. Chr Comicus","Greek"
"Ephorus Iunior ca. 3. Jh.","Greek"
"افوروس الاصغر مؤرخ","Greek"
"Ephorus of Cyme","Greek"
"Ephraem Chersonensis","Greek"
"Éphrem, 0306?-0373, saint","Greek"
"Ephraem, Syrus, ca. 306-ca. 373","Greek"
"Ephraem Syrus 306-373","Greek"
"Éphrem saint 0306?-0373","Greek"
"Efrem (święty ","Greek"
"około 306-373).","Greek"
"Efrén, Santo","Greek"
"Ephraem Syrus, s., 303-373","Greek"
"Ephraem, Syrus, saint","Greek"
"Efraim Syriern, helgon, 306-373","Greek"
"Ephraem Syrus helgen","Greek"
"Efrem Syryjczyk (święty ","Greek"
"ok. 306-373)","Greek"
"Eafráím an Siriach","Greek"
"افرام السرياني (القديس)","Greek"
"אפרים, הסורי","Greek"
"Ефрем Сирин, святой, 306-373","Greek"
"Ephraem, Syrus 306c-373","Greek"
"Éphrem, le Syrien, saint, 303-373","Greek"
"Ep'rem Khori Asori, Saint","Greek"
"Efrén, Sirio, Santo, 303-373","Greek"
"ܐܦܪܝܡ d. 373","Greek"
"Ephrem Syrus, Saint","Greek"
"Ephraem : Syrus  <santo>","Greek"
"أفرام، القديس السرياني، 306-373","Greek"
"Epicharmus, active 5th century B.C.","Greek"
"Epicharmus 5th cent. B.C","Greek"
"Epicharmos, 400-talet f. Kr.","Greek"
"Epicrates d'Ambràcia","Greek"
"Epicrates Comicus 4. Jh. v. Chr","Greek"
"Epicrates Comicus v4. Jh.","Greek"
"Épictète, 0050?-0130?","Greek"
"Epicteto","Greek"
"Epictet","Greek"
"ΕΠΙΚΤΗΤΟΣ","Greek"
"Epíktetos, 55-135?","Greek"
"Epictetus gresk filosof","Greek"
"Epiktet","Greek"
"Skibinski, John S.","Greek"
"Epitteto","Greek"
"Epicurus (341-270 p.n.e.).","Greek"
"Epikúros, 341-270 f.Kr.","Greek"
"Epicurus (Greek philosopher, 341-270 BCE)","Greek"
"Epigonus Medicus 1. Jh.","Greek"
"Epilycus, active 5th century B.C.-4th century B.C.","Greek"
"Epílic d'Atenes","Greek"
"Epilycus Comicus 5./4. Jh. v. Chr","Greek"
"Epilycus Comicus v5./4. Jh.","Greek"
"Epiménide, 06..-05.. av. J.-C.","Greek"
"Epiphanes Gnosticus ca. 2. Jh.","Greek"
"اپيفانيس","Greek"
"Epistle of Barnabas","Greek"
"Bible, N.T., Apocryphes, Lettre de Barnabé","Greek"
"Épître de Barnabé","Greek"
"List Barnaby","Greek"
"Barnabas' brev","Greek"
"Barnabasbrevet","Greek"
"איגרת של בארנבס","Greek"
"Barnabas Apostolus. | Epistola catholica","Greek"
"Epígenes d'Atenes","Greek"
"Epigenes Comicus 6./4. Jh. v. Chr","Greek"
"Epigenes v6./4. Jh Comicus","Greek"
"Epigenes Comicus v6./4. Jh.","Greek"
"Epínic","Greek"
"Epinicus Comicus v3./2. Jh.","Greek"
"Equembrot","Greek"
"Echembrotus Lyricus 6. Jh. v. Chr","Greek"
"Echembrotus Lyricus v6. Jh.","Greek"
"Erasistratus, of Ceos, active 3rd century B.C.","Greek"
"Eratosthenes Scholasticus fl.6. Jh","Greek"
"Ἐρατοσθένης Σχολαστικὸς","Greek"
"Eratosthenes Scholasticus ca. 6. Jh.","Greek"
"Eratóstenes.","Greek"
"Ἐρατοσθένης ὁ Κυρηναῖος","Greek"
"Ératosthène 0284?-0192? av. J.-C.","Greek"
